,Date,Regular,Diesel,date_encoding
570,2024-03-21,3.6,4.35,81.42857142857143
571,2024-03-22,3.45,5.07,81.57142857142857
572,2024-03-23,3.53,4.23,81.71428571428571
573,2024-03-24,3.07,4.46,81.85714285714286
574,2024-03-25,3.53,4.04,82.0
575,2024-03-26,3.66,3.93,82.14285714285714
576,2024-03-27,3.67,3.91,82.28571428571429
577,2024-03-28,3.2,3.81,82.42857142857143
578,2024-03-29,3.8,4.68,82.57142857142857
579,2024-03-30,3.47,4.17,82.71428571428571
580,2024-03-31,3.28,5.34,82.85714285714286
581,2024-04-01,3.54,4.02,83.0
582,2024-04-02,3.55,3.92,83.14285714285714
583,2024-04-03,3.65,3.87,83.28571428571429
584,2024-04-04,3.61,5.07,83.42857142857143
585,2024-04-05,3.47,4.23,83.57142857142857
586,2024-04-06,3.37,5.36,83.71428571428571
587,2024-04-07,3.59,5.01,83.85714285714286
588,2024-04-08,3.6,4.04,84.0
589,2024-04-09,3.89,3.91,84.14285714285714
590,2024-04-10,3.54,3.98,84.28571428571429
591,2024-04-11,3.37,4.92,84.42857142857143
592,2024-04-12,3.31,4.05,84.57142857142857
593,2024-04-13,3.24,3.77,84.71428571428571
594,2024-04-14,3.13,4.1,84.85714285714286
595,2024-04-15,3.63,4.04,85.0
596,2024-04-16,3.54,3.8,85.14285714285714
597,2024-04-17,3.87,4.38,85.28571428571429
598,2024-04-18,3.79,3.86,85.42857142857143
599,2024-04-19,3.57,4.1,85.57142857142857
600,2024-04-20,3.58,4.87,85.71428571428571
601,2024-04-21,3.6,4.2,85.85714285714286
602,2024-04-22,3.68,4.03,86.0
603,2024-04-23,3.42,3.84,86.14285714285714
604,2024-04-24,3.45,4.4,86.28571428571429
605,2024-04-25,3.47,4.04,86.42857142857143
606,2024-04-26,3.08,3.93,86.57142857142857
607,2024-04-27,3.51,4.05,86.71428571428571
608,2024-04-28,3.59,4.2,86.85714285714286
609,2024-04-29,3.66,4.0,87.0
610,2024-04-30,3.79,4.19,87.14285714285714
611,2024-05-01,3.54,4.31,87.28571428571429
612,2024-05-02,3.54,4.19,87.42857142857143
613,2024-05-03,3.67,3.92,87.57142857142857
614,2024-05-04,3.63,3.85,87.71428571428571
615,2024-05-05,3.63,3.7,87.85714285714286
616,2024-05-06,3.65,3.97,88.0
617,2024-05-07,3.31,4.31,88.14285714285714
618,2024-05-08,3.13,4.29,88.28571428571429
619,2024-05-09,3.87,3.79,88.42857142857143
620,2024-05-10,3.5,5.06,88.57142857142857
621,2024-05-11,3.41,4.34,88.71428571428571
622,2024-05-12,3.63,4.35,88.85714285714286
623,2024-05-13,3.62,3.93,89.0
624,2024-05-14,3.51,3.8,89.14285714285714
625,2024-05-15,3.24,4.68,89.28571428571429
626,2024-05-16,3.79,4.35,89.42857142857143
627,2024-05-17,3.28,3.87,89.57142857142857
628,2024-05-18,3.51,4.87,89.71428571428571
629,2024-05-19,3.13,4.62,89.85714285714286
630,2024-05-20,3.59,3.9,90.0
631,2024-05-21,3.87,4.29,90.14285714285714
632,2024-05-22,3.7,5.07,90.28571428571429
633,2024-05-23,3.41,4.04,90.42857142857143
634,2024-05-24,3.81,4.2,90.57142857142857
635,2024-05-25,3.68,3.9,90.71428571428571
636,2024-05-26,3.55,4.48,90.85714285714286
637,2024-05-27,3.59,3.87,91.0
638,2024-05-28,3.37,3.86,91.14285714285714
639,2024-05-29,3.59,5.06,91.28571428571429
640,2024-05-30,3.52,4.46,91.42857142857143
641,2024-05-31,3.85,4.2,91.57142857142857
642,2024-06-01,3.51,3.92,91.71428571428571
643,2024-06-02,3.5,3.73,91.85714285714286
644,2024-06-03,3.53,3.85,92.0
645,2024-06-04,3.41,4.65,92.14285714285714
646,2024-06-05,3.35,4.01,92.28571428571429
647,2024-06-06,3.88,4.04,92.42857142857143
648,2024-06-07,3.54,3.73,92.57142857142857
649,2024-06-08,3.49,3.9,92.71428571428571
650,2024-06-09,3.28,4.62,92.85714285714286
651,2024-06-10,3.45,3.79,93.0
652,2024-06-11,3.26,4.58,93.14285714285714
653,2024-06-12,3.54,5.31,93.28571428571429
654,2024-06-13,3.07,4.47,93.42857142857143
655,2024-06-14,3.47,3.79,93.57142857142857
656,2024-06-15,3.85,4.58,93.71428571428571
657,2024-06-16,3.31,3.8,93.85714285714286
658,2024-06-17,3.45,3.77,94.0
659,2024-06-18,3.26,4.92,94.14285714285714
660,2024-06-19,3.89,4.58,94.28571428571429
661,2024-06-20,3.67,3.88,94.42857142857143
662,2024-06-21,3.83,5.08,94.57142857142857
663,2024-06-22,3.15,3.87,94.71428571428571
664,2024-06-23,3.67,5.3,94.85714285714286
665,2024-06-24,3.45,3.79,95.0
666,2024-06-25,3.4,4.2,95.14285714285714
667,2024-06-26,3.35,4.49,95.28571428571429
668,2024-06-27,3.57,4.65,95.42857142857143
669,2024-06-28,3.54,5.34,95.57142857142857
670,2024-06-29,3.54,4.4,95.71428571428571
671,2024-06-30,3.6,3.8,95.85714285714286
672,2024-07-01,3.49,3.8,96.0
673,2024-07-02,3.79,4.38,96.14285714285714
674,2024-07-03,3.44,4.19,96.28571428571429
675,2024-07-04,3.11,4.1,96.42857142857143
676,2024-07-05,3.83,4.02,96.57142857142857
677,2024-07-06,3.28,3.8,96.71428571428571
678,2024-07-07,3.79,5.06,96.85714285714286
679,2024-07-08,3.51,3.84,97.0
680,2024-07-09,3.45,3.79,97.14285714285714
681,2024-07-10,3.66,4.2,97.28571428571429
682,2024-07-11,3.66,3.93,97.42857142857143
683,2024-07-12,3.83,5.01,97.57142857142857
684,2024-07-13,3.51,3.77,97.71428571428571
685,2024-07-14,3.45,3.88,97.85714285714286
686,2024-07-15,3.52,3.86,98.0
687,2024-07-16,3.24,4.01,98.14285714285714
688,2024-07-17,3.85,4.51,98.28571428571429
689,2024-07-18,3.85,4.31,98.42857142857143
690,2024-07-19,3.53,3.97,98.57142857142857
691,2024-07-20,3.47,4.2,98.71428571428571
692,2024-07-21,3.6,3.95,98.85714285714286
693,2024-07-22,3.5,3.83,99.0
694,2024-07-23,3.57,3.87,99.14285714285714
695,2024-07-24,3.42,4.68,99.28571428571429
696,2024-07-25,3.47,5.31,99.42857142857143
697,2024-07-26,3.45,4.2,99.57142857142857
698,2024-07-27,3.6,4.02,99.71428571428571
699,2024-07-28,3.45,4.57,99.85714285714286
700,2024-07-29,3.51,3.81,100.0
701,2024-07-30,3.51,4.04,100.14285714285714
702,2024-07-31,3.67,4.68,100.28571428571429
703,2024-08-01,3.66,4.19,100.42857142857143
704,2024-08-02,3.53,5.22,100.57142857142857
705,2024-08-03,3.73,4.58,100.71428571428571
706,2024-08-04,3.82,4.0,100.85714285714286
707,2024-08-05,3.47,3.79,101.0
708,2024-08-06,3.25,3.81,101.14285714285714
709,2024-08-07,3.45,4.68,101.28571428571429
710,2024-08-08,3.47,4.38,101.42857142857143
711,2024-08-09,3.37,4.5,101.57142857142857
712,2024-08-10,3.92,4.68,101.71428571428571
713,2024-08-11,3.42,5.34,101.85714285714286
714,2024-08-12,3.44,3.75,102.0
715,2024-08-13,3.07,4.68,102.14285714285714
716,2024-08-14,3.92,4.35,102.28571428571429
717,2024-08-15,3.4,3.87,102.42857142857143
718,2024-08-16,3.83,3.73,102.57142857142857
719,2024-08-17,3.54,4.58,102.71428571428571
720,2024-08-18,3.6,4.57,102.85714285714286
721,2024-08-19,3.41,3.73,103.0
722,2024-08-20,3.79,4.04,103.14285714285714
723,2024-08-21,3.26,3.84,103.28571428571429
724,2024-08-22,3.51,3.83,103.42857142857143
725,2024-08-23,3.88,4.04,103.57142857142857
726,2024-08-24,3.25,3.97,103.71428571428571
727,2024-08-25,3.28,4.51,103.85714285714286
728,2024-08-26,3.35,3.7,104.0
729,2024-08-27,3.68,4.11,104.14285714285714
730,2024-08-28,3.6,4.11,104.28571428571429
731,2024-08-29,3.8,5.3,104.42857142857143
732,2024-08-30,3.85,4.58,104.57142857142857
733,2024-08-31,3.73,4.95,104.71428571428571
734,2024-09-01,3.77,4.9,104.85714285714286
735,2024-09-02,3.54,3.95,105.0
